product_id,date,trend_component,seasonality_component,event_component,is_outlier_flag,is_stockout_flag,is_missing_flag
P12,2027-06-08,1.0252,0.9333,1.0049,0,0,0
P12,2027-06-09,1.0229,0.9548,1.0049,0,0,0
P12,2027-06-10,1.0192,0.9705,1.0049,0,0,0
P12,2027-06-11,1.0127,1.0338,1.0049,0,0,0
P12,2027-06-12,1.0141,1.1808,1.0049,0,0,0
P12,2027-06-13,1.0157,1.1084,1.0049,0,0,0
P12,2027-06-14,1.0158,0.9222,1.0049,0,0,0
P12,2027-06-15,1.0107,0.9333,1.0049,0,0,0
P12,2027-06-16,1.0081,0.9548,1.0049,0,0,0
P12,2027-06-17,1.001,0.9705,1.0049,0,0,0
P12,2027-06-18,1.001,1.0338,1.0049,0,0,0
P12,2027-06-19,0.9983,1.1808,1.0049,0,0,0
P12,2027-06-20,1.0032,1.1084,1.0049,0,0,0
P12,2027-06-21,1.0039,0.9222,1.0049,0,0,0
P12,2027-06-22,1.0045,0.9333,1.0049,0,0,0
P12,2027-06-23,1.0007,0.9548,1.0049,0,0,0
P12,2027-06-24,1.0049,0.9705,1.0049,0,0,0
P12,2027-06-25,1.0045,1.0338,1.0049,0,0,0
P12,2027-06-26,0.9998,1.1808,1.0049,0,0,0
P12,2027-06-27,0.9966,1.1084,1.0049,0,0,0
P12,2027-06-28,0.9934,0.9222,1.0049,0,0,0
P12,2027-06-29,0.9946,0.9333,1.0049,0,0,0
P12,2027-06-30,0.9981,0.9548,1.0049,0,0,0
P12,2027-07-01,0.9922,0.9705,1.078,0,0,0
P12,2027-07-02,0.9841,1.0338,1.5299,0,0,0
P12,2027-07-03,0.978,1.1808,1.5299,0,0,0
P12,2027-07-04,0.9738,1.1084,1.078,0,0,0
P12,2027-07-05,0.9687,0.9222,1.078,0,0,0
P12,2027-07-06,0.9743,0.9333,1.078,0,0,0
P12,2027-07-07,0.9712,0.9548,1.078,0,0,0
P12,2027-07-08,0.9711,0.9705,1.078,0,0,0
P12,2027-07-09,0.9736,1.0338,1.5299,0,0,0
P12,2027-07-10,0.9762,1.1808,1.5299,0,0,0
P12,2027-07-11,0.9778,1.1084,1.078,0,0,0
P12,2027-07-12,0.9799,0.9222,1.078,0,0,0
P12,2027-07-13,0.9849,0.9333,1.078,0,0,0
P12,2027-07-14,0.9845,0.9548,1.078,0,0,0
P12,2027-07-15,0.9829,0.9705,1.078,0,0,0
P12,2027-07-16,0.9784,1.0338,1.5299,0,0,0
P12,2027-07-17,0.9723,1.1808,1.5299,0,0,0
P12,2027-07-18,0.9656,1.1084,1.078,0,0,0
P12,2027-07-19,0.9675,0.9222,1.078,0,0,0
P12,2027-07-20,0.9649,0.9333,1.078,0,0,0
P12,2027-07-21,0.9708,0.9548,1.078,0,0,0
P12,2027-07-22,0.9699,0.9705,1.078,0,0,0
P12,2027-07-23,0.9648,1.0338,1.5299,0,0,0
P12,2027-07-24,0.9708,1.1808,1.5299,0,0,0
P12,2027-07-25,0.9648,1.1084,1.078,0,0,0
P12,2027-07-26,0.9617,0.9222,1.078,0,0,0
P12,2027-07-27,0.961,0.9333,1.078,0,0,0
P12,2027-07-28,0.9627,0.9548,1.078,0,0,0
P12,2027-07-29,0.965,0.9705,1.078,0,0,0
P12,2027-07-30,0.9615,1.0338,1.5299,0,0,0
P12,2027-07-31,0.9603,1.1808,1.5299,0,0,0
P12,2027-08-01,0.9573,1.1084,1.078,0,0,0
P12,2027-08-02,0.9528,0.9222,1.078,0,0,0
P12,2027-08-03,0.9533,0.9333,1.078,0,0,0
P12,2027-08-04,0.9509,0.9548,1.078,0,0,0
P12,2027-08-05,0.9485,0.9705,1.078,0,0,0
P12,2027-08-06,0.947,1.0338,1.078,0,0,0
P12,2027-08-07,0.9477,1.1808,1.078,0,0,0
P12,2027-08-08,0.9507,1.1084,1.078,0,0,0
P12,2027-08-09,0.9551,0.9222,1.078,0,0,0
P12,2027-08-10,0.9482,0.9333,1.078,0,0,0
P12,2027-08-11,0.9471,0.9548,1.078,0,0,0
P12,2027-08-12,0.9482,0.9705,1.078,0,0,0
P12,2027-08-13,0.9513,1.0338,1.078,0,0,0
P12,2027-08-14,0.9461,1.1808,1.078,0,0,0
P12,2027-08-15,0.9482,1.1084,2.1506,0,0,0
P12,2027-08-16,0.9465,0.9222,2.1506,0,0,0
P12,2027-08-17,0.9443,0.9333,2.1506,0,0,0
P12,2027-08-18,0.9423,0.9548,1.078,0,0,0
P12,2027-08-19,0.944,0.9705,1.078,0,0,0
P12,2027-08-20,0.9436,1.0338,1.078,0,0,0
P12,2027-08-21,0.9439,1.1808,1.078,0,0,0
P12,2027-08-22,0.949,1.1084,1.078,0,0,0
P12,2027-08-23,0.9526,0.9222,1.078,0,0,0
P12,2027-08-24,0.9576,0.9333,1.078,0,0,0
P12,2027-08-25,0.9613,0.9548,1.078,0,0,0
P12,2027-08-26,0.9565,0.9705,1.078,0,0,0
P12,2027-08-27,0.9604,1.0338,1.078,0,0,0
P12,2027-08-28,0.9554,1.1808,1.078,0,0,0
P12,2027-08-29,0.9536,1.1084,1.078,0,0,0
P12,2027-08-30,0.9589,0.9222,1.078,0,0,0
P12,2027-08-31,0.9605,0.9333,1.078,0,0,0
P12,2027-09-01,0.961,0.9548,1.078,0,0,0
P12,2027-09-02,0.956,0.9705,1.078,0,0,0
P12,2027-09-03,0.9583,1.0338,1.078,0,0,0
P12,2027-09-04,0.9596,1.1808,1.078,0,0,0
P12,2027-09-05,0.9593,1.1084,1.078,0,0,0
P12,2027-09-06,0.9581,0.9222,1.078,0,0,0
P12,2027-09-07,0.9567,0.9333,1.078,0,0,0
P12,2027-09-08,0.9569,0.9548,1.078,0,0,0
P12,2027-09-09,0.9541,0.9705,1.078,0,0,0
P12,2027-09-10,0.9491,1.0338,1.078,0,0,0
P12,2027-09-11,0.95,1.1808,1.078,0,0,0
P12,2027-09-12,0.9565,1.1084,1.078,0,0,0
P12,2027-09-13,0.9561,0.9222,1.078,0,0,0
P12,2027-09-14,0.9547,0.9333,1.078,0,0,0
P12,2027-09-15,0.955,0.9548,1.078,0,0,0
P12,2027-09-16,0.9508,0.9705,1.078,0,0,0
P12,2027-09-17,0.951,1.0338,1.078,0,0,0
P12,2027-09-18,0.9457,1.1808,1.078,0,0,0
P12,2027-09-19,0.9424,1.1084,1.078,0,0,0
P12,2027-09-20,0.942,0.9222,1.078,0,0,0
P12,2027-09-21,0.9418,0.9333,1.078,0,0,0
P12,2027-09-22,0.9445,0.9548,1.078,0,0,0
P12,2027-09-23,0.9491,0.9705,1.078,0,0,0
P12,2027-09-24,0.9574,1.0338,1.078,0,0,0
P12,2027-09-25,0.9594,1.1808,1.078,0,0,0
P12,2027-09-26,0.958,1.1084,1.078,0,0,0
P12,2027-09-27,0.9551,0.9222,1.078,0,0,0
P12,2027-09-28,0.951,0.9333,1.078,0,0,0
P12,2027-09-29,0.9536,0.9548,1.078,0,0,0
P12,2027-09-30,0.9573,0.9705,1.078,0,0,0
P12,2027-10-01,0.9598,1.0338,1.4192,0,0,0
P12,2027-10-02,0.9586,1.1808,1.4192,0,0,0
P12,2027-10-03,0.9613,1.1084,1.0,0,0,0
P12,2027-10-04,0.9625,0.9222,1.0,0,0,0
P12,2027-10-05,0.9627,0.9333,1.0,0,0,0
P12,2027-10-06,0.9594,0.9548,1.0,0,0,0
P12,2027-10-07,0.9607,0.9705,1.0,0,0,0
P12,2027-10-08,0.9599,1.0338,1.4192,0,0,0
P12,2027-10-09,0.9585,1.1808,1.4192,0,0,0
P12,2027-10-10,0.96,1.1084,1.0,0,0,0
P12,2027-10-11,0.9632,0.9222,1.0,0,0,0
P12,2027-10-12,0.9665,0.9333,1.0,0,0,0
P12,2027-10-13,0.9662,0.9548,1.0,0,0,0
P12,2027-10-14,0.9714,0.9705,1.0,0,0,0
P12,2027-10-15,0.9734,1.0338,1.4192,0,0,0
P12,2027-10-16,0.972,1.1808,1.4192,0,0,0
P12,2027-10-17,0.9684,1.1084,1.0,0,0,0
P12,2027-10-18,0.9676,0.9222,1.0,0,0,0
P12,2027-10-19,0.9665,0.9333,1.0,0,0,0
P12,2027-10-20,0.9668,0.9548,2.9358,0,0,0
P12,2027-10-21,0.9705,0.9705,2.9358,0,0,0
P12,2027-10-22,0.9677,1.0338,2.9358,0,0,0
P12,2027-10-23,0.9695,1.1808,2.9358,0,0,0
P12,2027-10-24,0.9729,1.1084,2.9358,0,0,0
P12,2027-10-25,0.9735,0.9222,2.9358,0,0,0
P12,2027-10-26,0.972,0.9333,1.0,0,0,0
P12,2027-10-27,0.9752,0.9548,1.0,0,0,0
P12,2027-10-28,0.9766,0.9705,1.0,0,0,0
P12,2027-10-29,0.9824,1.0338,1.4192,0,0,0
P12,2027-10-30,0.9902,1.1808,1.4192,0,0,0
P12,2027-10-31,0.993,1.1084,1.0,0,0,0
P12,2027-11-01,0.9978,0.9222,2.7952,0,0,0
P12,2027-11-02,0.9944,0.9333,2.7952,0,0,0
P12,2027-11-03,0.9934,0.9548,2.7952,0,0,0
P12,2027-11-04,0.9957,0.9705,0.9485,0,0,0
P12,2027-11-05,0.9982,1.0338,0.9485,0,0,0
P12,2027-11-06,0.9989,1.1808,0.9485,0,0,0
P12,2027-11-07,0.9978,1.1084,0.9485,0,0,0
P12,2027-11-08,1.0065,0.9222,0.9485,0,0,0
P12,2027-11-09,1.0076,0.9333,0.9485,0,0,0
P12,2027-11-10,1.008,0.9548,0.9485,0,0,0
P12,2027-11-11,1.0077,0.9705,0.9485,0,0,0
P12,2027-11-12,1.0136,1.0338,0.9485,0,0,0
P12,2027-11-13,1.0132,1.1808,0.9485,0,0,0
P12,2027-11-14,1.0192,1.1084,0.9485,0,0,0
P12,2027-11-15,1.0255,0.9222,0.9485,0,0,0
P12,2027-11-16,1.0265,0.9333,0.9485,0,0,0
P12,2027-11-17,1.0344,0.9548,0.9485,0,0,0
P12,2027-11-18,1.0365,0.9705,0.9485,0,0,0
P12,2027-11-19,1.0359,1.0338,0.9485,0,0,0
P12,2027-11-20,1.0341,1.1808,0.9485,0,0,0
P12,2027-11-21,1.0332,1.1084,0.9485,0,0,0
P12,2027-11-22,1.0304,0.9222,0.9485,0,0,0
P12,2027-11-23,1.0298,0.9333,0.9485,0,0,0
P12,2027-11-24,1.035,0.9548,0.9485,0,0,0
P12,2027-11-25,1.0353,0.9705,0.9485,0,0,0
P12,2027-11-26,1.0379,1.0338,0.9485,0,0,0
P12,2027-11-27,1.0414,1.1808,0.9485,0,0,0
P12,2027-11-28,1.0343,1.1084,0.9485,0,0,0
P12,2027-11-29,1.0367,0.9222,0.9485,0,0,0
P12,2027-11-30,1.0355,0.9333,0.9485,0,0,0
P12,2027-12-01,1.0376,0.9548,0.9485,0,0,0
P12,2027-12-02,1.0345,0.9705,0.9485,0,0,0
P12,2027-12-03,1.0295,1.0338,0.9485,0,0,0
P12,2027-12-04,1.0306,1.1808,0.9485,0,0,0
P12,2027-12-05,1.0371,1.1084,0.9485,0,0,0
P12,2027-12-06,1.0436,0.9222,0.9485,0,0,0
P12,2027-12-07,1.0485,0.9333,0.9485,0,0,0
P12,2027-12-08,1.0573,0.9548,0.9485,0,0,0
P12,2027-12-09,1.0638,0.9705,0.9485,0,0,0
P12,2027-12-10,1.0654,1.0338,0.9485,0,0,0
P12,2027-12-11,1.0596,1.1808,0.9485,0,0,0
P12,2027-12-12,1.0626,1.1084,0.9485,0,0,0
P12,2027-12-13,1.0679,0.9222,0.9485,0,0,0
P12,2027-12-14,1.0715,0.9333,0.9485,0,0,0
P12,2027-12-15,1.0774,0.9548,0.9485,0,0,0
P12,2027-12-16,1.0803,0.9705,0.9485,0,0,0
P12,2027-12-17,1.0876,1.0338,0.9485,0,0,0
P12,2027-12-18,1.0946,1.1808,0.9485,0,0,0
P12,2027-12-19,1.0987,1.1084,0.9485,0,0,0
P12,2027-12-20,1.1034,0.9222,0.9485,0,0,0
P12,2027-12-21,1.0974,0.9333,0.9485,0,0,0
P12,2027-12-22,1.0953,0.9548,0.9485,0,0,0
P12,2027-12-23,1.0877,0.9705,0.9485,0,0,0
P12,2027-12-24,1.0904,1.0338,0.9485,0,0,0
P12,2027-12-25,1.0973,1.1808,0.9485,0,0,0
P12,2027-12-26,1.0997,1.1084,0.9485,0,0,0
P12,2027-12-27,1.109,0.9222,0.9485,0,0,0
P12,2027-12-28,1.1071,0.9333,0.9485,0,0,0
P12,2027-12-29,1.1094,0.9548,0.9485,0,0,0
P12,2027-12-30,1.1104,0.9705,0.9485,0,0,0
P12,2027-12-31,1.1184,1.0338,0.9485,0,0,0
P13,2026-01-01,0.5976,0.9876,0.6904,0,0,0
P13,2026-01-02,0.5997,1.0342,0.9918,0,0,0
P13,2026-01-03,0.5987,1.1655,0.9918,0,0,0
P13,2026-01-04,0.5997,1.1301,0.9918,0,0,0
P13,2026-01-05,0.6043,0.8786,0.9918,0,0,0
P13,2026-01-06,0.6011,0.9487,0.9918,0,0,0
P13,2026-01-07,0.6076,0.9563,0.9918,0,0,0
P13,2026-01-08,0.6038,0.9876,0.9918,0,0,0
P13,2026-01-09,0.6019,1.0342,0.9918,0,0,0
P13,2026-01-10,0.6019,1.1655,0.9918,0,0,0
P13,2026-01-11,0.6019,1.1301,0.9918,0,0,0
P13,2026-01-12,0.5993,0.8786,0.9918,0,0,0
P13,2026-01-13,0.6013,0.9487,1.6742,0,0,0
P13,2026-01-14,0.604,0.9563,1.6742,0,0,0
P13,2026-01-15,0.6046,0.9876,1.6742,0,0,0
P13,2026-01-16,0.6033,1.0342,1.6742,0,0,0
P13,2026-01-17,0.6044,1.1655,0.9918,0,0,0
P13,2026-01-18,0.6083,1.1301,0.9918,0,0,0
P13,2026-01-19,0.6162,0.8786,0.9918,0,0,0
P13,2026-01-20,0.6146,0.9487,0.9918,0,0,0
P13,2026-01-21,0.6162,0.9563,0.9918,0,0,0
P13,2026-01-22,0.6169,0.9876,0.9918,0,0,0
P13,2026-01-23,0.6183,1.0342,0.9918,0,0,0
P13,2026-01-24,0.6227,1.1655,0.9918,0,0,0
P13,2026-01-25,0.6221,1.1301,0.9918,0,0,0
P13,2026-01-26,0.6207,0.8786,0.6904,0,0,0
P13,2026-01-27,0.6223,0.9487,0.9918,0,0,0
P13,2026-01-28,0.6252,0.9563,0.9918,0,0,0
P13,2026-01-29,0.6243,0.9876,0.9918,0,0,0
P13,2026-01-30,0.626,1.0342,0.9918,0,0,0
P13,2026-01-31,0.6273,1.1655,0.9918,0,0,0
P13,2026-02-01,0.6313,1.1301,0.9918,0,0,0
P13,2026-02-02,0.6306,0.8786,0.9918,0,0,0
P13,2026-02-03,0.6324,0.9487,0.9918,0,0,0
P13,2026-02-04,0.6291,0.9563,0.9918,0,0,0
P13,2026-02-05,0.6279,0.9876,0.9918,0,0,0
P13,2026-02-06,0.6336,1.0342,0.9918,0,0,0
P13,2026-02-07,0.6352,1.1655,0.9918,0,0,0
P13,2026-02-08,0.6378,1.1301,0.9918,0,0,0
P13,2026-02-09,0.6402,0.8786,0.9918,0,0,0
P13,2026-02-10,0.6422,0.9487,0.9918,0,0,0
P13,2026-02-11,0.6421,0.9563,0.9918,0,0,0
P13,2026-02-12,0.6441,0.9876,0.9918,0,0,0
P13,2026-02-13,0.6487,1.0342,0.9918,0,0,0
P13,2026-02-14,0.649,1.1655,0.9918,0,0,0
P13,2026-02-15,0.6586,1.1301,0.9918,0,0,0
P13,2026-02-16,0.6657,0.8786,0.9918,0,0,0
P13,2026-02-17,0.6715,0.9487,0.9918,0,0,0
P13,2026-02-18,0.6788,0.9563,0.9918,0,0,0
P13,2026-02-19,0.6886,0.9876,0.9918,0,0,0
P13,2026-02-20,0.6916,1.0342,0.9918,0,0,0
P13,2026-02-21,0.6982,1.1655,0.9918,0,0,0
P13,2026-02-22,0.6956,1.1301,0.9918,0,0,0
P13,2026-02-23,0.6975,0.8786,0.9918,0,0,0
P13,2026-02-24,0.6971,0.9487,0.9918,0,0,0
P13,2026-02-25,0.701,0.9563,0.9918,0,0,0
P13,2026-02-26,0.7041,0.9876,0.9918,0,0,0
P13,2026-02-27,0.707,1.0342,0.9918,0,0,0
P13,2026-02-28,0.7126,1.1655,0.9918,0,0,0
P13,2026-03-01,0.7208,1.1301,1.0286,0,0,0
P13,2026-03-02,0.7259,0.8786,1.0286,0,0,0
P13,2026-03-03,0.7331,0.9487,1.0286,0,0,0
P13,2026-03-04,0.7416,0.9563,1.0286,0,0,0
P13,2026-03-05,0.7463,0.9876,1.0286,0,0,0
P13,2026-03-06,0.7467,1.0342,1.4626,0,0,0
P13,2026-03-07,0.7518,1.1655,1.4626,0,0,0
P13,2026-03-08,0.7566,1.1301,1.0286,0,0,0
P13,2026-03-09,0.758,0.8786,1.0286,0,0,0
P13,2026-03-10,0.7633,0.9487,1.0286,0,0,0
P13,2026-03-11,0.7679,0.9563,1.0286,0,0,0
P13,2026-03-12,0.7791,0.9876,1.0286,0,0,0
P13,2026-03-13,0.7841,1.0342,1.4626,0,0,0
P13,2026-03-14,0.787,1.1655,1.4626,0,0,0
P13,2026-03-15,0.7902,1.1301,1.0286,0,0,0
P13,2026-03-16,0.7946,0.8786,1.0286,0,0,0
P13,2026-03-17,0.7999,0.9487,1.0286,0,0,0
P13,2026-03-18,0.8082,0.9563,1.0286,0,0,0
P13,2026-03-19,0.8147,0.9876,1.0286,0,0,0
P13,2026-03-20,0.8218,1.0342,1.4626,0,0,0
P13,2026-03-21,0.8296,1.1655,1.4626,0,0,0
P13,2026-03-22,0.8319,1.1301,1.0286,0,0,0
P13,2026-03-23,0.8373,0.8786,1.0286,0,0,0
P13,2026-03-24,0.8435,0.9487,1.0286,0,0,0
P13,2026-03-25,0.8444,0.9563,1.0286,0,0,0
P13,2026-03-26,0.8499,0.9876,1.0286,0,0,0
P13,2026-03-27,0.848,1.0342,1.4626,0,0,0
P13,2026-03-28,0.8526,1.1655,1.4626,0,0,0
P13,2026-03-29,0.8533,1.1301,1.0286,0,0,0
P13,2026-03-30,0.8557,0.8786,1.0286,0,0,0
P13,2026-03-31,0.8596,0.9487,1.0286,0,0,0
P13,2026-04-01,0.8625,0.9563,1.0286,0,0,0
P13,2026-04-02,0.8654,0.9876,1.0286,0,0,0
P13,2026-04-03,0.8693,1.0342,1.0286,0,0,0
P13,2026-04-04,0.8749,1.1655,1.2035,0,0,0
P13,2026-04-05,0.8786,1.1301,1.2035,0,0,0
P13,2026-04-06,0.8865,0.8786,1.0286,0,0,0
P13,2026-04-07,0.8894,0.9487,1.0286,0,0,0
P13,2026-04-08,0.8971,0.9563,1.0286,0,0,0
P13,2026-04-09,0.9025,0.9876,1.0286,0,0,0
P13,2026-04-10,0.9037,1.0342,1.0286,0,0,0
P13,2026-04-11,0.9077,1.1655,1.2035,0,0,0
P13,2026-04-12,0.909,1.1301,1.2035,0,0,0
P13,2026-04-13,0.911,0.8786,1.0286,0,0,0
P13,2026-04-14,0.9167,0.9487,1.0286,0,0,0
P13,2026-04-15,0.9187,0.9563,1.0286,0,0,0
P13,2026-04-16,0.9253,0.9876,1.0286,0,0,0
P13,2026-04-17,0.9292,1.0342,1.0286,0,0,0
P13,2026-04-18,0.9278,1.1655,1.2035,0,0,0
P13,2026-04-19,0.9244,1.1301,1.2035,0,0,0
P13,2026-04-20,0.9295,0.8786,1.0286,0,0,0
P13,2026-04-21,0.9334,0.9487,1.0286,0,0,0
P13,2026-04-22,0.9365,0.9563,1.0286,0,0,0
P13,2026-04-23,0.9387,0.9876,1.0286,0,0,0
P13,2026-04-24,0.9439,1.0342,1.0286,0,0,0
P13,2026-04-25,0.9455,1.1655,1.2035,0,0,0
P13,2026-04-26,0.9495,1.1301,1.2035,0,0,0
P13,2026-04-27,0.9532,0.8786,1.0286,0,0,0
P13,2026-04-28,0.9563,0.9487,1.0286,0,0,0
P13,2026-04-29,0.9587,0.9563,1.0286,0,0,0
P13,2026-04-30,0.9621,0.9876,1.0286,0,0,0
P13,2026-05-01,0.9661,1.0342,1.0286,0,0,0
P13,2026-05-02,0.9669,1.1655,1.2035,0,0,0
P13,2026-05-03,0.9685,1.1301,1.2035,0,0,0
P13,2026-05-04,0.9668,0.8786,1.0286,0,0,0
P13,2026-05-05,0.9731,0.9487,1.0286,0,0,0
P13,2026-05-06,0.9781,0.9563,1.0286,0,0,0
P13,2026-05-07,0.9753,0.9876,1.0286,0,0,0
P13,2026-05-08,0.9783,1.0342,1.0286,0,0,0
P13,2026-05-09,0.9791,1.1655,1.2035,0,0,0
P13,2026-05-10,0.9846,1.1301,1.2035,0,0,0
P13,2026-05-11,0.9864,0.8786,1.0286,0,0,0
P13,2026-05-12,0.9917,0.9487,1.0286,0,0,0
P13,2026-05-13,0.9917,0.9563,1.0286,0,0,0
P13,2026-05-14,0.9922,0.9876,1.0286,0,0,0
P13,2026-05-15,0.9968,1.0342,1.0286,0,0,0
P13,2026-05-16,0.9965,1.1655,1.2035,0,0,0
P13,2026-05-17,0.9966,1.1301,1.2035,0,0,0
P13,2026-05-18,0.9984,0.8786,1.0286,0,0,0
P13,2026-05-19,0.9958,0.9487,1.0286,0,0,0
P13,2026-05-20,0.9915,0.9563,1.0286,0,0,0
P13,2026-05-21,0.9933,0.9876,1.0286,0,0,0
P13,2026-05-22,0.9941,1.0342,1.0286,0,0,0
P13,2026-05-23,1.004,1.1655,1.2035,0,0,0
P13,2026-05-24,1.007,1.1301,1.2035,0,0,0
P13,2026-05-25,1.0089,0.8786,1.0286,0,0,0
P13,2026-05-26,1.0085,0.9487,1.0286,0,0,0
P13,2026-05-27,1.0095,0.9563,1.0286,0,0,0
P13,2026-05-28,1.0086,0.9876,1.0286,0,0,0
P13,2026-05-29,1.0055,1.0342,1.0286,0,0,0
P13,2026-05-30,1.0025,1.1655,1.2035,0,0,0
P13,2026-05-31,1.0007,1.1301,1.2035,0,0,0
P13,2026-06-01,0.9969,0.8786,1.0286,0,0,0
P13,2026-06-02,1.0002,0.9487,1.0286,0,0,0
P13,2026-06-03,0.9989,0.9563,1.0286,0,0,0
P13,2026-06-04,1.0005,0.9876,1.0286,0,0,0
P13,2026-06-05,0.999,1.0342,1.0286,0,0,0
P13,2026-06-06,0.9994,1.1655,1.0286,0,0,0
P13,2026-06-07,0.9987,1.1301,1.0286,0,0,0
P13,2026-06-08,0.9976,0.8786,1.0286,0,0,0
P13,2026-06-09,0.9931,0.9487,1.0286,0,0,0
P13,2026-06-10,0.985,0.9563,1.0286,0,0,0
P13,2026-06-11,0.9795,0.9876,1.0286,0,0,0
P13,2026-06-12,0.9799,1.0342,1.0286,0,0,0
P13,2026-06-13,0.9783,1.1655,1.0286,0,0,0
P13,2026-06-14,0.9717,1.1301,1.0286,0,0,0
P13,2026-06-15,0.9698,0.8786,1.0286,0,0,0
P13,2026-06-16,0.9621,0.9487,1.0286,0,0,0
P13,2026-06-17,0.9582,0.9563,1.0286,0,0,0
P13,2026-06-18,0.9554,0.9876,1.0286,0,0,0
P13,2026-06-19,0.9498,1.0342,1.0286,0,0,0
P13,2026-06-20,0.9516,1.1655,1.0286,0,0,0
P13,2026-06-21,0.9552,1.1301,1.0286,0,0,0
P13,2026-06-22,0.956,0.8786,1.0286,0,0,0
P13,2026-06-23,0.9575,0.9487,1.0286,0,0,0
P13,2026-06-24,0.9573,0.9563,1.0286,0,0,0
P13,2026-06-25,0.9618,0.9876,1.0286,0,0,0
P13,2026-06-26,0.9584,1.0342,1.0286,0,0,0
P13,2026-06-27,0.9609,1.1655,1.0286,0,0,0
P13,2026-06-28,0.96,1.1301,1.0286,0,0,0
P13,2026-06-29,0.9567,0.8786,1.0286,0,0,0
P13,2026-06-30,0.959,0.9487,1.0286,0,0,0
P13,2026-07-01,0.961,0.9563,1.0691,0,0,0
P13,2026-07-02,0.9582,0.9876,1.0691,0,0,0
P13,2026-07-03,0.952,1.0342,1.5202,0,0,0
P13,2026-07-04,0.9467,1.1655,1.5202,0,0,0
P13,2026-07-05,0.9459,1.1301,1.0691,0,0,0
P13,2026-07-06,0.9434,0.8786,1.0691,0,0,0
P13,2026-07-07,0.9408,0.9487,1.0691,0,0,0
P13,2026-07-08,0.942,0.9563,1.0691,0,0,0
P13,2026-07-09,0.9439,0.9876,1.0691,0,0,0
P13,2026-07-10,0.9404,1.0342,1.5202,0,0,0
P13,2026-07-11,0.9437,1.1655,1.5202,0,0,0
P13,2026-07-12,0.9467,1.1301,1.0691,0,0,0
P13,2026-07-13,0.9434,0.8786,1.0691,0,0,0
P13,2026-07-14,0.943,0.9487,1.0691,0,0,0
P13,2026-07-15,0.9419,0.9563,1.0691,0,0,0
P13,2026-07-16,0.9434,0.9876,1.0691,0,0,0
P13,2026-07-17,0.9473,1.0342,1.5202,0,0,0
P13,2026-07-18,0.9513,1.1655,1.5202,0,0,0
P13,2026-07-19,0.9519,1.1301,1.0691,0,0,0
P13,2026-07-20,0.9518,0.8786,1.0691,0,0,0
P13,2026-07-21,0.9537,0.9487,1.0691,0,0,0
P13,2026-07-22,0.9563,0.9563,1.0691,0,0,0
P13,2026-07-23,0.9506,0.9876,1.0691,0,0,0
P13,2026-07-24,0.9502,1.0342,1.5202,0,0,0
P13,2026-07-25,0.9511,1.1655,1.5202,0,0,0
P13,2026-07-26,0.9522,1.1301,1.0691,0,0,0
P13,2026-07-27,0.9516,0.8786,1.0691,0,0,0
P13,2026-07-28,0.9517,0.9487,1.0691,0,0,0
P13,2026-07-29,0.9488,0.9563,1.0691,0,0,0
P13,2026-07-30,0.9491,0.9876,1.0691,0,0,0
P13,2026-07-31,0.9479,1.0342,1.5202,0,0,0
P13,2026-08-01,0.9472,1.1655,1.0691,0,0,0
P13,2026-08-02,0.9546,1.1301,1.0691,0,0,0
P13,2026-08-03,0.9578,0.8786,1.0691,0,0,0
P13,2026-08-04,0.9556,0.9487,1.0691,0,0,0
P13,2026-08-05,0.9573,0.9563,1.0691,0,0,0
P13,2026-08-06,0.9577,0.9876,1.0691,0,0,0
P13,2026-08-07,0.9599,1.0342,1.0691,0,0,0
P13,2026-08-08,0.9569,1.1655,1.0691,0,0,0
P13,2026-08-09,0.9561,1.1301,1.0691,0,0,0
P13,2026-08-10,0.9541,0.8786,1.0691,0,0,0
P13,2026-08-11,0.9537,0.9487,1.0691,0,0,0
P13,2026-08-12,0.9587,0.9563,1.0691,0,0,0
P13,2026-08-13,0.9582,0.9876,1.0691,0,0,0
P13,2026-08-14,0.9517,1.0342,1.0691,0,0,0
P13,2026-08-15,0.9466,1.1655,2.3194,0,0,0
P13,2026-08-16,0.941,1.1301,2.3194,0,0,0
P13,2026-08-17,0.9436,0.8786,2.3194,0,0,0
P13,2026-08-18,0.946,0.9487,1.0691,0,0,0
P13,2026-08-19,0.9486,0.9563,1.0691,0,0,0
P13,2026-08-20,0.9474,0.9876,1.0691,0,0,0
P13,2026-08-21,0.9451,1.0342,1.0691,0,0,0
P13,2026-08-22,0.9443,1.1655,1.0691,0,0,0
P13,2026-08-23,0.951,1.1301,1.0691,0,0,0
P13,2026-08-24,0.9532,0.8786,1.0691,0,0,0
P13,2026-08-25,0.9548,0.9487,1.0691,0,0,0
P13,2026-08-26,0.9571,0.9563,1.0691,0,0,0
P13,2026-08-27,0.9581,0.9876,1.0691,0,0,0
P13,2026-08-28,0.9585,1.0342,1.0691,0,0,0
P13,2026-08-29,0.9631,1.1655,1.0691,0,0,0
P13,2026-08-30,0.9653,1.1301,1.0691,0,0,0
P13,2026-08-31,0.9638,0.8786,1.0691,0,0,0
P13,2026-09-01,0.9653,0.9487,1.0691,0,0,0
P13,2026-09-02,0.9647,0.9563,1.0691,0,0,0
P13,2026-09-03,0.9609,0.9876,1.0691,0,0,0
P13,2026-09-04,0.9594,1.0342,1.0691,0,0,0
